feature_set,portfolio_top_k,date,code,name,model_rank,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete,universe_source_date,tdnet_any,tdnet_positive,tdnet_negative
baseline_12,1,2024-10-17,9024,⻄武ホールディングス,1,0.5715643061476432,1.0,1.2124886329190732,True,True,True,2024-10-16,0.0,0.0,0.0
baseline_12,1,2024-10-18,4429,リックソフト,1,0.5810852248685058,0.0,-2.2346368715083775,True,True,True,2024-10-17,0.0,0.0,0.0
baseline_12,1,2024-10-21,4014,カラダノート,1,0.6007350103698319,1.0,3.106796116504862,True,True,True,2024-10-18,0.0,0.0,0.0
baseline_12,1,2024-10-22,2138,クルーズ,1,0.5605322714928049,0.0,-1.1437908496731986,True,True,True,2024-10-21,0.0,0.0,0.0
baseline_12,1,2024-10-23,7061,日本ホスピスホールディングス,1,0.5772215737964482,0.0,-3.5739313244569026,True,True,True,2024-10-22,0.0,0.0,0.0
baseline_12,1,2024-10-24,7061,日本ホスピスホールディングス,1,0.5818815020193477,0.0,-0.513950073421443,True,True,True,2024-10-23,0.0,0.0,0.0
baseline_12,1,2024-10-25,7061,日本ホスピスホールディングス,1,0.569232185375938,0.0,-1.2583271650629113,True,True,True,2024-10-24,0.0,0.0,0.0
baseline_12,1,2024-10-28,4811,ドリーム・アーツ,1,0.5689630191275933,1.0,6.919396393080612,True,True,True,2024-10-25,0.0,0.0,0.0
baseline_12,1,2024-10-29,3663,セルシス,1,0.5584711548548776,1.0,3.5031847133758065,True,True,True,2024-10-28,0.0,0.0,0.0
baseline_12,1,2024-10-30,4612,日本ペイントホールディングス,1,0.5897346529726515,0.0,-0.7569386038687953,True,True,True,2024-10-29,0.0,0.0,0.0
baseline_12,1,2024-10-31,7278,エクセディ,1,0.5696125280499503,1.0,2.6731470230862753,True,True,True,2024-10-30,0.0,0.0,0.0
baseline_12,2,2024-09-02,4579,ラクオリア創薬,1,0.5904260186658372,0.0,-2.6856240126382325,True,True,True,2024-08-30,0.0,0.0,0.0
baseline_12,2,2024-09-02,3433,トーカロ,2,0.5868882290427044,0.0,-0.05393743257821049,True,True,True,2024-08-30,0.0,0.0,0.0
baseline_12,2,2024-09-03,4369,トリケミカル研究所,1,0.6149353758713133,0.0,-3.584672435105063,True,True,True,2024-09-02,0.0,0.0,0.0
baseline_12,2,2024-09-03,9238,バリュークリエーション,2,0.585057416034574,0.0,-0.19193857965451588,True,True,True,2024-09-02,0.0,0.0,0.0
baseline_12,2,2024-09-04,4889,レナサイエンス,1,0.5983833502155042,0.0,-3.385416666666663,True,True,True,2024-09-03,0.0,0.0,0.0
baseline_12,2,2024-09-04,1807,佐藤渡辺,2,0.5698062830797651,0.0,-2.19907407407407,True,True,True,2024-09-03,0.0,0.0,0.0
baseline_12,2,2024-09-05,3974,ＳＣＡＴ,1,0.5662162221000739,1.0,0.22831050228311334,True,True,True,2024-09-04,0.0,0.0,0.0
baseline_12,2,2024-09-05,7287,日本精機,2,0.5636457356720893,0.0,0.0,True,True,True,2024-09-04,1.0,0.0,0.0
baseline_12,2,2024-09-06,6034,ＭＲＴ,1,0.586012764683975,1.0,4.643962848297223,True,True,True,2024-09-05,0.0,0.0,0.0
baseline_12,2,2024-09-06,5247,ＢＴＭ,2,0.5701945569655915,1.0,0.5380476556495095,True,True,True,2024-09-05,0.0,0.0,0.0
baseline_12,2,2024-09-09,9232,パスコ,1,0.6113717005508106,0.0,0.0,True,True,True,2024-09-06,0.0,0.0,0.0
baseline_12,2,2024-09-09,4890,坪⽥ラボ,2,0.5934443493547482,1.0,1.4678899082568808,True,True,True,2024-09-06,0.0,0.0,0.0
baseline_12,2,2024-09-10,9307,杉村倉庫,1,0.5958901429647417,0.0,-1.1345218800648316,True,True,True,2024-09-09,0.0,0.0,0.0
baseline_12,2,2024-09-10,4268,エッジテクノロジー,2,0.5802987436690074,0.0,0.0,True,True,True,2024-09-09,0.0,0.0,0.0
baseline_12,2,2024-09-11,4415,ブロードエンタープライズ,1,0.5873239013129834,0.0,-1.5277777777777724,True,True,True,2024-09-10,0.0,0.0,0.0
baseline_12,2,2024-09-11,3180,ビューティガレージ,2,0.5782533578522671,1.0,2.6762402088772896,True,True,True,2024-09-10,0.0,0.0,0.0
baseline_12,2,2024-09-12,7646,ＰＬＡＮＴ,1,0.5808398056936993,0.0,-0.32679738562091387,True,True,True,2024-09-11,0.0,0.0,0.0
baseline_12,2,2024-09-12,3662,エイチーム,2,0.575280601568412,0.0,-0.31746031746031633,True,True,True,2024-09-11,0.0,0.0,0.0
baseline_12,2,2024-09-13,7110,クラシコム,1,0.5855328715177491,1.0,0.37707390648566985,True,True,True,2024-09-12,0.0,0.0,0.0
baseline_12,2,2024-09-13,6914,オプテックスグループ,2,0.5820369587200096,0.0,-1.276595744680853,True,True,True,2024-09-12,0.0,0.0,0.0
baseline_12,2,2024-09-17,7095,Ｍａｃｂｅｅ Ｐｌａｎｅｔ,1,0.5837890912797014,0.0,-7.722132471728593,True,True,True,2024-09-13,0.0,0.0,0.0
baseline_12,2,2024-09-17,3962,チェンジホールディングス,2,0.5817807076720543,0.0,-0.40650406504064707,True,True,True,2024-09-13,0.0,0.0,0.0
baseline_12,2,2024-09-18,9556,ＩＮＴＬＯＯＰ,1,0.6100030356383958,1.0,4.714912280701755,True,True,True,2024-09-17,0.0,0.0,0.0
