stage,candidate_id,date,model_rank,code,name,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-07,1,4783,ＮＣＤ,0.5741822741530658,0.0,-4.134650567142339,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-07,2,7043,アルー,0.5575762596367313,0.0,0.0,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-10,1,4783,ＮＣＤ,0.5944628802792881,0.0,-0.03844675124952124,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-10,2,7043,アルー,0.5550183709671588,0.0,0.0,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-11,1,4783,ＮＣＤ,0.5875986609044781,1.0,3.0604133545309997,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-11,2,3649,ファインデックス,0.5696196795329806,0.0,-0.14084507042253502,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-12,1,4783,ＮＣＤ,0.5721552450566919,1.0,0.8959875340864842,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-12,2,4259,エクサウィザーズ,0.5702667227220473,1.0,0.6369426751592355,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-13,1,4259,エクサウィザーズ,0.5788601380742784,0.0,-1.253918495297801,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-13,2,4783,ＮＣＤ,0.565483717894254,0.0,-2.5522041763341052,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-14,1,4259,エクサウィザーズ,0.5875317614057199,1.0,1.6077170418006492,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-14,2,4783,ＮＣＤ,0.5745588358630922,1.0,0.674870980547837,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-17,1,5380,新東,0.584582600231056,0.0,-0.06561679790025865,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-17,2,6736,サン電子,0.5711226982997454,1.0,0.14492753623187582,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-18,1,7345,アイ・パートナーズフィナンシャル,0.5895143658431982,0.0,-1.7793594306049876,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-18,2,4783,ＮＣＤ,0.5633058755195682,1.0,0.3937007874015741,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-19,1,7345,アイ・パートナーズフィナンシャル,0.5746292767366352,1.0,3.2608695652173836,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-19,2,4783,ＮＣＤ,0.5670293140716605,1.0,0.3937007874015741,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-21,1,4783,ＮＣＤ,0.5655206824978409,0.0,0.0,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-21,2,4356,応用技術,0.5598344001094366,0.0,-0.32030749519538215,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-24,1,2371,カカクコム,0.5648839229101495,1.0,0.5815305885089606,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-24,2,4356,応用技術,0.5635984151596056,0.0,-0.25889967637540146,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-25,1,4356,応用技術,0.5583725255861279,0.0,-0.5851755526657954,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-25,2,5858,ＳＴＧ,0.5577583442354248,1.0,0.9424436216761922,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-26,1,9158,シーユーシー,0.5658830255417399,1.0,5.208333333333326,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-26,2,6857,アドバンテスト,0.5650792449903426,0.0,-0.30749519538757486,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-27,1,4356,応用技術,0.5548578561409926,0.0,-0.2614379084967311,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-27,2,8798,アドバンスクリエイト,0.5548498092429842,0.0,-1.6077170418006381,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-28,1,8798,アドバンスクリエイト,0.5646568148913655,0.0,-5.177993527508096,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-28,2,5482,愛知製鋼,0.5578603377290869,0.0,-5.386740331491713,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-31,1,7813,プラッツ,0.5945596337145269,1.0,0.4398826979472137,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-03-31,2,8798,アドバンスクリエイト,0.5721790071266238,0.0,-4.406779661016946,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-06,1,9362,兵機海運,0.5507356211994077,0.0,0.0,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-06,2,4267,ライトワークス,0.5500225330416413,0.0,0.0,True,True,True
