date,code,model_rank,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete,spec_id
2025-11-14,4838,1,0.6526254913211234,0.0,-3.6101083032490933,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-14,5035,2,0.5992262182790726,1.0,4.91400491400491,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-17,9823,1,0.624720331611303,1.0,4.423495286439438,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-17,3288,2,0.5899514253440145,1.0,6.318160265528694,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-18,7694,1,0.5740877477278098,0.0,-5.247813411078717,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-18,5868,2,0.5734022847437733,0.0,0.0,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-19,245A,1,0.5849767360125976,1.0,0.8813559322033981,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-19,6925,2,0.578892106478721,0.0,-0.47753418710657636,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-20,245A,1,0.5738803845162611,1.0,0.3300330033003229,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-20,1866,2,0.5721548079479454,1.0,0.31397174254317317,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-21,8938,1,0.5844511929870142,0.0,-1.6393442622950838,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-21,245A,2,0.5756838994883198,0.0,-0.9771986970684043,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-25,8938,1,0.579798479825806,0.0,-4.716981132075471,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-25,245A,2,0.5774740233417128,1.0,0.4966887417218624,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-26,8938,1,0.5888837719048153,0.0,-1.3861386138613874,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-26,1866,2,0.5860277436752799,1.0,2.890624999999991,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-27,245A,1,0.5765584402575271,1.0,2.941176470588225,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-27,8938,2,0.5703755015382431,0.0,-1.2096774193548376,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-28,2136,1,0.5740934162562089,1.0,0.8831521739130377,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-11-28,1866,2,0.5671847843667335,1.0,0.7513148009015813,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-12-01,245A,1,0.5743794863740221,0.0,-2.21859706362153,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-12-01,8267,2,0.5742941736277878,0.0,-1.6317843206810956,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-12-02,1866,1,0.590344062767636,0.0,-0.9360374414976613,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-12-02,5992,2,0.5793108734496627,1.0,2.51851851851852,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
