date,model_rank,code,name,model_score,score_eligible,label,oc_return_pct,candidate_id,top_k
2025-01-07,1,1994,高橋カーテンウォール⼯業,0.10852872249728399,True,0,-2.0905923344947785,C00_daily_rank_ridge,1
2025-01-08,1,1994,高橋カーテンウォール⼯業,0.11980913252585276,True,1,1.0733452593917781,C00_daily_rank_ridge,1
2025-01-09,1,3800,ユニリタ,0.11122299037239487,True,0,-0.10035122930256435,C00_daily_rank_ridge,1
2025-01-10,1,1994,高橋カーテンウォール⼯業,0.083268420022818243,True,0,0,C00_daily_rank_ridge,1
2025-01-14,1,9661,歌舞伎座,0.076206226840853236,True,0,-0.65717415115005284,C00_daily_rank_ridge,1
2025-01-15,1,9355,リンコーコーポレーション,0.09994670879201302,True,0,-1.1571254567600442,C00_daily_rank_ridge,1
2025-01-16,1,4429,リックソフト,0.097753229008343698,True,0,-4.3062200956937797,C00_daily_rank_ridge,1
2025-01-17,1,9250,ＧＲＣＳ,0.10304136478022391,True,0,-0.57512580877067121,C00_daily_rank_ridge,1
2025-01-20,1,9241,フューチャーリンクネットワーク,0.099309301973521266,True,1,2.3057216054654051,C00_daily_rank_ridge,1
2025-01-21,1,9362,兵機海運,0.11314580346640668,True,0,0,C00_daily_rank_ridge,1
2025-01-22,1,9241,フューチャーリンクネットワーク,0.10720901004653551,True,1,1.6142050040355072,C00_daily_rank_ridge,1
2025-01-23,1,3238,セントラル総合開発,0.1251016788464806,True,1,0.42105263157894424,C00_daily_rank_ridge,1
2025-01-24,1,3238,セントラル総合開発,0.12733336195221057,True,1,0.21052631578948322,C00_daily_rank_ridge,1
2025-01-27,1,3238,セントラル総合開発,0.14122628611240204,True,0,-0.42105263157894424,C00_daily_rank_ridge,1
2025-01-28,1,8066,三⾕商事,0.12115750109825837,True,1,1.1657374556512945,C00_daily_rank_ridge,1
2025-01-29,1,3238,セントラル総合開発,0.13608656374242295,True,1,0.21231422505307851,C00_daily_rank_ridge,1
2025-01-30,1,3238,セントラル総合開発,0.12565260202348796,True,1,0.6382978723404209,C00_daily_rank_ridge,1
